Line_ID,Order_ID,Product_ID,Quantity,Unit_Price,Unit_Cost,Discount_Pct
L0008650,O004136,P0085,1,970.0,550.0,0.0
L0008651,O004136,P0230,1,560.0,340.0,0.0
L0008652,O004136,P0009,1,5920.0,3560.0,0.15
L0008653,O004137,P0042,1,14360.0,10000.0,0.1
L0008654,O004138,P0041,1,11910.0,8880.0,0.15
L0008655,O004138,P0169,1,32480.0,18760.0,0.25
L0008656,O004138,P0037,1,51720.0,28840.0,0.0
L0008657,O004139,P0197,1,790.0,520.0,0.1
L0008658,O004139,P0171,1,15220.0,10270.0,0.2
L0008659,O004139,P0193,1,11050.0,7780.0,0.2
L0008660,O004140,P0155,1,1630.0,1140.0,0.1
L0008661,O004141,P0052,1,17380.0,9850.0,0.0
L0008662,O004142,P0053,1,6860.0,3350.0,0.2
L0008663,O004142,P0197,2,790.0,520.0,0.05
L0008664,O004143,P0143,1,4380.0,2400.0,0.0
L0008665,O004143,P0128,1,11540.0,8760.0,0.2
L0008666,O004144,P0025,1,2150.0,1030.0,0.1
L0008667,O004144,P0166,1,630.0,370.0,0.0
L0008668,O004145,P0125,2,8820.0,4670.0,0.0
L0008669,O004146,P0180,1,8840.0,4720.0,0.05
L0008670,O004146,P0135,1,5580.0,4050.0,0.0
L0008671,O004147,P0223,1,260.0,180.0,0.1
L0008672,O004147,P0155,2,1630.0,1140.0,0.2
L0008673,O004147,P0041,1,11910.0,8880.0,0.15
L0008674,O004148,P0135,1,5580.0,4050.0,0.0
L0008675,O004148,P0227,2,12420.0,9180.0,0.0
L0008676,O004148,P0072,1,10350.0,7730.0,0.0
L0008677,O004148,P0191,1,9720.0,5580.0,0.0
L0008678,O004149,P0226,2,660.0,480.0,0.1
L0008679,O004149,P0228,1,770.0,410.0,0.0
L0008680,O004149,P0139,1,700.0,400.0,0.3
L0008681,O004150,P0041,1,11910.0,8880.0,0.1
L0008682,O004150,P0112,1,7050.0,4150.0,0.1
L0008683,O004150,P0188,1,32140.0,23880.0,0.2
L0008684,O004151,P0076,1,7240.0,4550.0,0.25
L0008685,O004152,P0075,2,960.0,490.0,0.15
L0008686,O004153,P0002,1,1480.0,900.0,0.15
L0008687,O004153,P0165,2,1570.0,910.0,0.0
L0008688,O004153,P0216,1,1410.0,790.0,0.15
L0008689,O004154,P0035,1,24960.0,18970.0,0.0
L0008690,O004154,P0096,1,6360.0,4730.0,0.0
L0008691,O004155,P0052,1,17380.0,9850.0,0.2
L0008692,O004156,P0010,3,125240.0,61300.0,0.2
L0008693,O004156,P0040,2,6290.0,4370.0,0.1
L0008694,O004157,P0129,1,2250.0,1280.0,0.0
L0008695,O004157,P0091,2,2470.0,1530.0,0.0
L0008696,O004158,P0220,2,470.0,340.0,0.2
L0008697,O004158,P0039,1,122100.0,72680.0,0.05
L0008698,O004158,P0182,1,1870.0,1390.0,0.15
L0008699,O004158,P0143,1,4380.0,2400.0,0.05
L0008700,O004159,P0035,1,24960.0,18970.0,0.05
L0008701,O004160,P0216,1,1410.0,790.0,0.1
L0008702,O004160,P0174,1,900.0,630.0,0.1
L0008703,O004160,P0069,1,2740.0,1440.0,0.2
L0008704,O004160,P0225,1,1960.0,1460.0,0.05
L0008705,O004161,P0133,2,6110.0,3980.0,0.1
L0008706,O004162,P0208,1,680.0,380.0,0.15
L0008707,O004162,P0095,2,14000.0,8420.0,0.15
L0008708,O004162,P0068,1,5750.0,2840.0,0.0
L0008709,O004162,P0168,1,1620.0,1190.0,0.05
L0008710,O004163,P0076,2,7240.0,4550.0,0.2
L0008711,O004163,P0004,1,2660.0,1690.0,0.15
L0008712,O004163,P0015,1,69330.0,49060.0,0.0
L0008713,O004164,P0148,1,890.0,450.0,0.15
L0008714,O004164,P0228,2,770.0,410.0,0.3
L0008715,O004165,P0197,1,790.0,520.0,0.15
L0008716,O004165,P0073,1,2710.0,1640.0,0.25
L0008717,O004165,P0145,1,1990.0,1370.0,0.0
L0008718,O004166,P0041,1,11910.0,8880.0,0.05
L0008719,O004167,P0085,1,970.0,550.0,0.1
L0008720,O004167,P0028,1,11340.0,8270.0,0.0
L0008721,O004167,P0041,2,11910.0,8880.0,0.2
L0008722,O004168,P0129,1,2250.0,1280.0,0.0
L0008723,O004169,P0102,1,14940.0,7530.0,0.1
L0008724,O004169,P0066,1,3840.0,2880.0,0.0
L0008725,O004169,P0171,1,15220.0,10270.0,0.0
L0008726,O004170,P0104,2,970.0,670.0,0.0
L0008727,O004170,P0101,2,1100.0,650.0,0.1
L0008728,O004171,P0032,2,20120.0,15230.0,0.25
L0008729,O004171,P0191,3,9720.0,5580.0,0.1
L0008730,O004172,P0003,2,18440.0,13820.0,0.0
L0008731,O004173,P0072,1,10350.0,7730.0,0.0
L0008732,O004173,P0016,1,13180.0,7470.0,0.0
L0008733,O004174,P0080,2,3180.0,1920.0,0.0
L0008734,O004175,P0138,2,6230.0,4030.0,0.2
L0008735,O004176,P0123,1,1930.0,1080.0,0.15
L0008736,O004177,P0212,1,340.0,200.0,0.15
L0008737,O004178,P0159,1,4960.0,3700.0,0.3
L0008738,O004178,P0015,1,69330.0,49060.0,0.0
L0008739,O004179,P0138,1,6230.0,4030.0,0.25
L0008740,O004180,P0015,1,69330.0,49060.0,0.15
L0008741,O004181,P0208,1,680.0,380.0,0.0
L0008742,O004182,P0157,2,4610.0,2460.0,0.2
L0008743,O004182,P0186,1,19140.0,10540.0,0.25
L0008744,O004183,P0068,1,5750.0,2840.0,0.25
L0008745,O004183,P0178,2,860.0,630.0,0.1
L0008746,O004184,P0191,1,9720.0,5580.0,0.15
L0008747,O004184,P0029,1,22780.0,11070.0,0.2
L0008748,O004185,P0208,1,680.0,380.0,0.0
L0008749,O004185,P0072,2,10350.0,7730.0,0.0
L0008750,O004186,P0142,1,6160.0,3500.0,0.0
L0008751,O004186,P0002,1,1480.0,900.0,0.3
L0008752,O004186,P0064,2,1420.0,950.0,0.0
L0008753,O004187,P0155,1,1630.0,1140.0,0.0
L0008754,O004188,P0051,1,3620.0,1890.0,0.1
L0008755,O004188,P0178,1,860.0,630.0,0.05
L0008756,O004188,P0240,1,5790.0,4180.0,0.15
L0008757,O004188,P0118,1,5520.0,2770.0,0.0
L0008758,O004188,P0052,1,17380.0,9850.0,0.0
L0008759,O004189,P0198,1,1030.0,750.0,0.0
L0008760,O004189,P0105,1,12140.0,8640.0,0.3
L0008761,O004189,P0113,2,2250.0,1520.0,0.2
L0008762,O004190,P0164,1,8790.0,6610.0,0.0
L0008763,O004190,P0048,2,910.0,650.0,0.0
L0008764,O004191,P0086,1,2470.0,1270.0,0.2
L0008765,O004191,P0172,1,770.0,460.0,0.0
L0008766,O004191,P0112,2,7050.0,4150.0,0.0
L0008767,O004191,P0089,1,1790.0,1310.0,0.0
L0008768,O004192,P0197,1,790.0,520.0,0.05
L0008769,O004192,P0194,1,1160.0,680.0,0.1
L0008770,O004193,P0074,4,6530.0,3220.0,0.0
L0008771,O004193,P0126,1,940.0,630.0,0.0
L0008772,O004193,P0182,4,1870.0,1390.0,0.15
L0008773,O004194,P0208,4,680.0,380.0,0.15
L0008774,O004195,P0239,1,570.0,420.0,0.0
L0008775,O004195,P0195,1,2460.0,1490.0,0.1
L0008776,O004195,P0019,2,53690.0,30970.0,0.3
L0008777,O004196,P0119,1,750.0,370.0,0.1
L0008778,O004196,P0027,1,1550.0,1080.0,0.2
L0008779,O004196,P0118,1,5520.0,2770.0,0.1
L0008780,O004196,P0155,1,1630.0,1140.0,0.0
L0008781,O004197,P0058,2,1590.0,1190.0,0.0
L0008782,O004198,P0169,1,32480.0,18760.0,0.0
L0008783,O004199,P0240,1,5790.0,4180.0,0.0
L0008784,O004199,P0017,1,109370.0,81290.0,0.15
L0008785,O004199,P0151,1,6870.0,3530.0,0.0
L0008786,O004199,P0230,1,560.0,340.0,0.15
L0008787,O004200,P0208,1,680.0,380.0,0.25
L0008788,O004200,P0148,1,890.0,450.0,0.0
L0008789,O004201,P0162,1,760.0,410.0,0.2
L0008790,O004202,P0138,1,6230.0,4030.0,0.1
L0008791,O004202,P0081,2,7410.0,4090.0,0.0
L0008792,O004202,P0117,1,2870.0,1380.0,0.1
L0008793,O004203,P0208,1,680.0,380.0,0.0
L0008794,O004204,P0114,1,1460.0,960.0,0.0
L0008795,O004205,P0121,1,480.0,340.0,0.15
L0008796,O004205,P0187,1,22240.0,12390.0,0.2
L0008797,O004205,P0054,1,550.0,320.0,0.0
L0008798,O004205,P0156,2,9270.0,6380.0,0.1
L0008799,O004206,P0229,3,8810.0,5030.0,0.1
L0008800,O004206,P0191,1,9720.0,5580.0,0.0
L0008801,O004207,P0034,1,132240.0,78310.0,0.0
L0008802,O004208,P0194,1,1160.0,680.0,0.0
L0008803,O004208,P0160,1,2370.0,1630.0,0.1
L0008804,O004209,P0129,3,2250.0,1280.0,0.1
L0008805,O004210,P0133,2,6110.0,3980.0,0.25
L0008806,O004211,P0153,1,6080.0,4220.0,0.0
L0008807,O004211,P0079,1,3020.0,2060.0,0.3
L0008808,O004211,P0159,2,4960.0,3700.0,0.0
L0008809,O004212,P0192,1,5100.0,2820.0,0.05
L0008810,O004212,P0022,1,10540.0,5560.0,0.0
L0008811,O004212,P0201,1,850.0,470.0,0.15
L0008812,O004213,P0081,2,7410.0,4090.0,0.0
L0008813,O004214,P0019,1,53690.0,30970.0,0.0
L0008814,O004214,P0233,1,1680.0,1170.0,0.25
L0008815,O004214,P0226,1,660.0,480.0,0.0
L0008816,O004214,P0156,1,9270.0,6380.0,0.05
L0008817,O004214,P0139,1,700.0,400.0,0.0
L0008818,O004215,P0155,1,1630.0,1140.0,0.05
L0008819,O004215,P0068,1,5750.0,2840.0,0.0
L0008820,O004215,P0041,1,11910.0,8880.0,0.0
L0008821,O004216,P0052,1,17380.0,9850.0,0.2
L0008822,O004216,P0227,1,12420.0,9180.0,0.1
L0008823,O004216,P0092,1,10220.0,4930.0,0.25
L0008824,O004216,P0089,1,1790.0,1310.0,0.2
L0008825,O004217,P0041,1,11910.0,8880.0,0.1
L0008826,O004218,P0016,1,13180.0,7470.0,0.0
L0008827,O004218,P0214,1,220.0,160.0,0.0
L0008828,O004219,P0126,1,940.0,630.0,0.0
L0008829,O004220,P0183,1,21710.0,11070.0,0.0
L0008830,O004221,P0208,1,680.0,380.0,0.0
L0008831,O004221,P0146,1,3350.0,1910.0,0.0
L0008832,O004221,P0191,1,9720.0,5580.0,0.0
L0008833,O004222,P0043,1,1000.0,550.0,0.1
L0008834,O004223,P0073,1,2710.0,1640.0,0.1
L0008835,O004223,P0161,1,19490.0,14550.0,0.3
L0008836,O004223,P0092,3,10220.0,4930.0,0.3
L0008837,O004224,P0238,2,630.0,450.0,0.15
L0008838,O004225,P0109,1,6660.0,4850.0,0.05
L0008839,O004225,P0239,1,570.0,420.0,0.15
L0008840,O004226,P0216,2,1410.0,790.0,0.1
L0008841,O004226,P0197,1,790.0,520.0,0.15
L0008842,O004227,P0128,1,11540.0,8760.0,0.0
L0008843,O004227,P0174,1,900.0,630.0,0.3
L0008844,O004228,P0231,3,5790.0,3440.0,0.2
L0008845,O004228,P0063,1,5720.0,3930.0,0.2
L0008846,O004229,P0143,1,4380.0,2400.0,0.0
L0008847,O004229,P0152,1,2450.0,1550.0,0.0
L0008848,O004229,P0208,1,680.0,380.0,0.15
L0008849,O004230,P0176,1,1130.0,670.0,0.0
L0008850,O004230,P0136,1,2010.0,1400.0,0.15
L0008851,O004231,P0041,2,11910.0,8880.0,0.0
L0008852,O004231,P0159,2,4960.0,3700.0,0.15
L0008853,O004231,P0089,2,1790.0,1310.0,0.2
L0008854,O004231,P0061,2,2140.0,1570.0,0.25
L0008855,O004232,P0088,1,810.0,480.0,0.1
L0008856,O004232,P0103,1,10500.0,6040.0,0.05
L0008857,O004232,P0222,2,10760.0,6200.0,0.2
L0008858,O004233,P0075,1,960.0,490.0,0.15
L0008859,O004233,P0160,2,2370.0,1630.0,0.0
L0008860,O004234,P0073,1,2710.0,1640.0,0.3
L0008861,O004234,P0135,2,5580.0,4050.0,0.05
L0008862,O004234,P0093,1,8170.0,4790.0,0.05
L0008863,O004235,P0193,1,11050.0,7780.0,0.0
L0008864,O004235,P0207,1,1500.0,1140.0,0.0
L0008865,O004235,P0186,1,19140.0,10540.0,0.0
L0008866,O004235,P0038,2,35580.0,21900.0,0.3
L0008867,O004236,P0229,1,8810.0,5030.0,0.0
L0008868,O004237,P0052,1,17380.0,9850.0,0.15
L0008869,O004237,P0116,1,3770.0,2520.0,0.2
L0008870,O004237,P0061,1,2140.0,1570.0,0.15
L0008871,O004238,P0029,1,22780.0,11070.0,0.2
L0008872,O004238,P0079,1,3020.0,2060.0,0.0
L0008873,O004239,P0090,3,17170.0,11580.0,0.1
L0008874,O004239,P0127,1,420.0,240.0,0.0
L0008875,O004239,P0166,1,630.0,370.0,0.1
L0008876,O004239,P0174,1,900.0,630.0,0.05
L0008877,O004240,P0060,1,820.0,430.0,0.0
L0008878,O004241,P0154,2,640.0,360.0,0.05
L0008879,O004242,P0092,2,10220.0,4930.0,0.0
L0008880,O004242,P0088,1,810.0,480.0,0.0
L0008881,O004242,P0235,1,1050.0,720.0,0.2
L0008882,O004243,P0077,1,860.0,550.0,0.0
L0008883,O004244,P0139,1,700.0,400.0,0.0
L0008884,O004244,P0239,1,570.0,420.0,0.3
L0008885,O004244,P0015,1,69330.0,49060.0,0.15
L0008886,O004245,P0066,1,3840.0,2880.0,0.1
L0008887,O004245,P0082,2,1100.0,570.0,0.15
L0008888,O004245,P0068,2,5750.0,2840.0,0.0
L0008889,O004246,P0140,1,5610.0,4200.0,0.0
L0008890,O004247,P0007,1,17630.0,12980.0,0.0
L0008891,O004247,P0023,1,1790.0,1260.0,0.05
L0008892,O004247,P0033,1,2970.0,1880.0,0.3
L0008893,O004247,P0183,1,21710.0,11070.0,0.0
L0008894,O004248,P0104,1,970.0,670.0,0.0
L0008895,O004248,P0230,1,560.0,340.0,0.2
L0008896,O004248,P0059,1,8700.0,6480.0,0.0
L0008897,O004248,P0019,1,53690.0,30970.0,0.3
L0008898,O004249,P0076,1,7240.0,4550.0,0.0
L0008899,O004249,P0109,1,6660.0,4850.0,0.0
L0008900,O004249,P0001,1,1340.0,740.0,0.1
L0008901,O004249,P0213,1,760.0,580.0,0.0
L0008902,O004250,P0188,1,32140.0,23880.0,0.25
L0008903,O004250,P0015,1,69330.0,49060.0,0.2
L0008904,O004251,P0143,1,4380.0,2400.0,0.0
L0008905,O004251,P0015,1,69330.0,49060.0,0.0
L0008906,O004251,P0042,1,14360.0,10000.0,0.0
L0008907,O004252,P0169,2,32480.0,18760.0,0.0
L0008908,O004252,P0076,3,7240.0,4550.0,0.25
L0008909,O004253,P0239,3,570.0,420.0,0.0
L0008910,O004254,P0139,1,700.0,400.0,0.0
L0008911,O004254,P0027,1,1550.0,1080.0,0.15
L0008912,O004254,P0239,1,570.0,420.0,0.0
L0008913,O004254,P0114,1,1460.0,960.0,0.0
L0008914,O004254,P0235,1,1050.0,720.0,0.15
L0008915,O004255,P0208,1,680.0,380.0,0.15
L0008916,O004256,P0142,1,6160.0,3500.0,0.0
L0008917,O004257,P0226,1,660.0,480.0,0.0
L0008918,O004257,P0093,1,8170.0,4790.0,0.2
L0008919,O004257,P0089,1,1790.0,1310.0,0.2
L0008920,O004258,P0178,1,860.0,630.0,0.1
L0008921,O004258,P0142,1,6160.0,3500.0,0.0
L0008922,O004259,P0005,2,11870.0,6740.0,0.2
L0008923,O004259,P0131,2,8350.0,5410.0,0.15
L0008924,O004259,P0136,2,2010.0,1400.0,0.0
L0008925,O004260,P0019,1,53690.0,30970.0,0.15
L0008926,O004260,P0157,1,4610.0,2460.0,0.0
L0008927,O004261,P0187,2,22240.0,12390.0,0.0
L0008928,O004261,P0204,1,13130.0,8090.0,0.0
L0008929,O004261,P0068,1,5750.0,2840.0,0.1
L0008930,O004262,P0143,2,4380.0,2400.0,0.0
L0008931,O004263,P0085,1,970.0,550.0,0.2
L0008932,O004264,P0064,1,1420.0,950.0,0.0
L0008933,O004264,P0073,3,2710.0,1640.0,0.05
L0008934,O004265,P0169,1,32480.0,18760.0,0.25
L0008935,O004266,P0208,1,680.0,380.0,0.1
L0008936,O004266,P0125,4,8820.0,4670.0,0.0
L0008937,O004266,P0227,1,12420.0,9180.0,0.0
L0008938,O004267,P0193,1,11050.0,7780.0,0.0
L0008939,O004267,P0055,1,3760.0,2680.0,0.05
L0008940,O004267,P0016,1,13180.0,7470.0,0.2
L0008941,O004267,P0106,1,2430.0,1200.0,0.1
L0008942,O004267,P0072,1,10350.0,7730.0,0.2
L0008943,O004268,P0191,1,9720.0,5580.0,0.0
L0008944,O004268,P0002,2,1480.0,900.0,0.25
L0008945,O004269,P0074,1,6530.0,3220.0,0.0
L0008946,O004269,P0178,1,860.0,630.0,0.0
L0008947,O004270,P0114,1,1460.0,960.0,0.1
L0008948,O004270,P0089,1,1790.0,1310.0,0.05
L0008949,O004270,P0070,1,7890.0,3980.0,0.0
L0008950,O004270,P0059,1,8700.0,6480.0,0.0
L0008951,O004271,P0155,1,1630.0,1140.0,0.05
L0008952,O004271,P0112,3,7050.0,4150.0,0.0
L0008953,O004271,P0072,1,10350.0,7730.0,0.0
L0008954,O004272,P0062,1,3370.0,1820.0,0.1
L0008955,O004272,P0131,1,8350.0,5410.0,0.0
L0008956,O004272,P0142,1,6160.0,3500.0,0.3
L0008957,O004272,P0054,1,550.0,320.0,0.1
L0008958,O004273,P0063,1,5720.0,3930.0,0.1
L0008959,O004273,P0023,1,1790.0,1260.0,0.0
L0008960,O004273,P0174,2,900.0,630.0,0.2
L0008961,O004273,P0230,2,560.0,340.0,0.0
L0008962,O004274,P0227,1,12420.0,9180.0,0.1
L0008963,O004274,P0190,1,13350.0,10040.0,0.0
L0008964,O004274,P0133,1,6110.0,3980.0,0.0
L0008965,O004275,P0068,2,5750.0,2840.0,0.15
L0008966,O004275,P0093,1,8170.0,4790.0,0.1
L0008967,O004275,P0209,1,690.0,420.0,0.0
L0008968,O004275,P0040,1,6290.0,4370.0,0.15
L0008969,O004276,P0170,1,6790.0,4260.0,0.0
L0008970,O004276,P0155,1,1630.0,1140.0,0.0
L0008971,O004277,P0015,3,69330.0,49060.0,0.0
L0008972,O004278,P0019,1,53690.0,30970.0,0.0
L0008973,O004278,P0054,3,550.0,320.0,0.0
L0008974,O004278,P0193,1,11050.0,7780.0,0.2
L0008975,O004279,P0187,1,22240.0,12390.0,0.25
L0008976,O004279,P0180,1,8840.0,4720.0,0.0
L0008977,O004280,P0090,1,17170.0,11580.0,0.2
L0008978,O004280,P0061,1,2140.0,1570.0,0.1
L0008979,O004280,P0155,1,1630.0,1140.0,0.25
L0008980,O004280,P0174,1,900.0,630.0,0.0
L0008981,O004281,P0069,1,2740.0,1440.0,0.15
L0008982,O004281,P0029,2,22780.0,11070.0,0.0
L0008983,O004281,P0208,1,680.0,380.0,0.1
L0008984,O004281,P0159,1,4960.0,3700.0,0.15
L0008985,O004282,P0089,1,1790.0,1310.0,0.3
L0008986,O004283,P0060,1,820.0,430.0,0.0
L0008987,O004283,P0016,1,13180.0,7470.0,0.0
L0008988,O004284,P0226,1,660.0,480.0,0.0
L0008989,O004284,P0009,1,5920.0,3560.0,0.05
L0008990,O004284,P0054,1,550.0,320.0,0.1
L0008991,O004285,P0129,1,2250.0,1280.0,0.0
L0008992,O004285,P0079,1,3020.0,2060.0,0.0
L0008993,O004286,P0155,1,1630.0,1140.0,0.0
L0008994,O004286,P0079,1,3020.0,2060.0,0.05
L0008995,O004287,P0226,1,660.0,480.0,0.0
L0008996,O004288,P0027,1,1550.0,1080.0,0.25
L0008997,O004289,P0197,3,790.0,520.0,0.15
L0008998,O004289,P0240,1,5790.0,4180.0,0.25
L0008999,O004289,P0148,1,890.0,450.0,0.1
L0009000,O004290,P0156,2,9270.0,6380.0,0.2
L0009001,O004290,P0046,1,3460.0,2520.0,0.0
L0009002,O004291,P0230,1,560.0,340.0,0.2
L0009003,O004291,P0129,1,2250.0,1280.0,0.0
L0009004,O004291,P0131,3,8350.0,5410.0,0.0
L0009005,O004292,P0187,4,22240.0,12390.0,0.0
L0009006,O004292,P0213,1,760.0,580.0,0.0
L0009007,O004292,P0207,1,1500.0,1140.0,0.0
L0009008,O004293,P0025,3,2150.0,1030.0,0.25
L0009009,O004293,P0152,1,2450.0,1550.0,0.1
L0009010,O004294,P0016,3,13180.0,7470.0,0.05
L0009011,O004294,P0015,1,69330.0,49060.0,0.1
L0009012,O004294,P0234,1,280.0,210.0,0.0
L0009013,O004295,P0046,1,3460.0,2520.0,0.0
L0009014,O004295,P0025,1,2150.0,1030.0,0.3
L0009015,O004295,P0030,1,11980.0,7270.0,0.0
L0009016,O004296,P0174,1,900.0,630.0,0.15
L0009017,O004297,P0119,1,750.0,370.0,0.0
L0009018,O004297,P0067,1,590.0,390.0,0.0
L0009019,O004298,P0113,1,2250.0,1520.0,0.0
L0009020,O004298,P0118,1,5520.0,2770.0,0.1
L0009021,O004298,P0114,2,1460.0,960.0,0.0
L0009022,O004299,P0134,1,2930.0,1910.0,0.0
L0009023,O004300,P0121,2,480.0,340.0,0.0
L0009024,O004300,P0197,1,790.0,520.0,0.2
L0009025,O004301,P0051,1,3620.0,1890.0,0.0
L0009026,O004301,P0085,1,970.0,550.0,0.0
L0009027,O004301,P0155,2,1630.0,1140.0,0.0
L0009028,O004301,P0168,1,1620.0,1190.0,0.0
L0009029,O004302,P0202,1,9350.0,6270.0,0.05
L0009030,O004302,P0146,1,3350.0,1910.0,0.25
L0009031,O004303,P0216,1,1410.0,790.0,0.0
L0009032,O004304,P0149,1,1260.0,610.0,0.05
L0009033,O004305,P0119,1,750.0,370.0,0.0
L0009034,O004305,P0047,1,5910.0,4230.0,0.0
L0009035,O004305,P0213,1,760.0,580.0,0.0
L0009036,O004305,P0195,3,2460.0,1490.0,0.2
L0009037,O004305,P0071,3,11080.0,8180.0,0.15
L0009038,O004306,P0227,1,12420.0,9180.0,0.15
L0009039,O004306,P0192,2,5100.0,2820.0,0.3
L0009040,O004307,P0058,1,1590.0,1190.0,0.2
L0009041,O004307,P0145,1,1990.0,1370.0,0.15
L0009042,O004307,P0009,1,5920.0,3560.0,0.15
L0009043,O004308,P0201,1,850.0,470.0,0.0
L0009044,O004309,P0207,4,1500.0,1140.0,0.1
L0009045,O004309,P0159,1,4960.0,3700.0,0.15
L0009046,O004310,P0067,1,590.0,390.0,0.15
L0009047,O004311,P0097,1,1250.0,680.0,0.05
L0009048,O004311,P0187,1,22240.0,12390.0,0.0
L0009049,O004311,P0151,1,6870.0,3530.0,0.1
L0009050,O004312,P0060,1,820.0,430.0,0.0
L0009051,O004313,P0015,1,69330.0,49060.0,0.0
L0009052,O004314,P0175,1,22520.0,15700.0,0.0
L0009053,O004314,P0004,1,2660.0,1690.0,0.05
L0009054,O004315,P0133,1,6110.0,3980.0,0.0
L0009055,O004316,P0075,1,960.0,490.0,0.0
L0009056,O004316,P0056,1,9600.0,4930.0,0.0
L0009057,O004317,P0019,1,53690.0,30970.0,0.2
L0009058,O004317,P0122,1,970.0,680.0,0.15
L0009059,O004317,P0115,1,840.0,600.0,0.0
L0009060,O004317,P0140,1,5610.0,4200.0,0.3
L0009061,O004318,P0230,2,560.0,340.0,0.15
L0009062,O004319,P0092,3,10220.0,4930.0,0.05
L0009063,O004319,P0099,1,15010.0,11350.0,0.1
L0009064,O004320,P0100,1,1860.0,920.0,0.0
L0009065,O004320,P0012,1,5070.0,2940.0,0.1
L0009066,O004320,P0084,1,1760.0,1230.0,0.2
L0009067,O004321,P0164,1,8790.0,6610.0,0.0
L0009068,O004321,P0223,1,260.0,180.0,0.1
L0009069,O004322,P0197,2,790.0,520.0,0.05
L0009070,O004323,P0226,1,660.0,480.0,0.2
L0009071,O004324,P0185,1,12880.0,8350.0,0.0
L0009072,O004324,P0054,1,550.0,320.0,0.0
L0009073,O004325,P0236,1,3320.0,2190.0,0.05
L0009074,O004326,P0166,1,630.0,370.0,0.0
L0009075,O004326,P0159,1,4960.0,3700.0,0.0
L0009076,O004326,P0239,1,570.0,420.0,0.0
L0009077,O004326,P0097,1,1250.0,680.0,0.15
L0009078,O004327,P0203,1,550.0,390.0,0.1
L0009079,O004327,P0228,1,770.0,410.0,0.0
L0009080,O004328,P0054,1,550.0,320.0,0.15
L0009081,O004329,P0152,1,2450.0,1550.0,0.0
L0009082,O004329,P0240,1,5790.0,4180.0,0.0
L0009083,O004330,P0137,1,2630.0,1960.0,0.0
L0009084,O004330,P0054,1,550.0,320.0,0.05
L0009085,O004330,P0208,1,680.0,380.0,0.0
L0009086,O004330,P0136,1,2010.0,1400.0,0.0
L0009087,O004330,P0032,4,20120.0,15230.0,0.15
L0009088,O004331,P0089,1,1790.0,1310.0,0.05
L0009089,O004332,P0026,1,10350.0,6600.0,0.0
L0009090,O004332,P0054,1,550.0,320.0,0.0
L0009091,O004332,P0226,1,660.0,480.0,0.0
L0009092,O004333,P0035,1,24960.0,18970.0,0.1
L0009093,O004334,P0119,1,750.0,370.0,0.0
L0009094,O004335,P0074,1,6530.0,3220.0,0.0
L0009095,O004335,P0208,1,680.0,380.0,0.0
L0009096,O004335,P0066,1,3840.0,2880.0,0.15
L0009097,O004336,P0073,1,2710.0,1640.0,0.2
L0009098,O004336,P0214,1,220.0,160.0,0.25
L0009099,O004337,P0032,1,20120.0,15230.0,0.0
L0009100,O004337,P0227,1,12420.0,9180.0,0.0
L0009101,O004338,P0186,1,19140.0,10540.0,0.1
L0009102,O004339,P0060,1,820.0,430.0,0.0
L0009103,O004340,P0201,1,850.0,470.0,0.0
L0009104,O004341,P0119,1,750.0,370.0,0.2
L0009105,O004341,P0211,4,650.0,420.0,0.0
L0009106,O004342,P0113,2,2250.0,1520.0,0.0
L0009107,O004343,P0049,1,710.0,410.0,0.0
L0009108,O004344,P0085,2,970.0,550.0,0.15
L0009109,O004344,P0015,1,69330.0,49060.0,0.1
L0009110,O004344,P0029,1,22780.0,11070.0,0.3
L0009111,O004345,P0090,1,17170.0,11580.0,0.0
L0009112,O004346,P0164,1,8790.0,6610.0,0.2
L0009113,O004346,P0133,1,6110.0,3980.0,0.0
L0009114,O004347,P0129,2,2250.0,1280.0,0.0
L0009115,O004347,P0180,1,8840.0,4720.0,0.2
L0009116,O004347,P0038,4,35580.0,21900.0,0.0
L0009117,O004347,P0051,1,3620.0,1890.0,0.0
L0009118,O004348,P0010,1,125240.0,61300.0,0.15
L0009119,O004348,P0208,1,680.0,380.0,0.1
L0009120,O004349,P0003,1,18440.0,13820.0,0.1
L0009121,O004349,P0162,2,760.0,410.0,0.05
L0009122,O004349,P0179,1,4890.0,3130.0,0.1
L0009123,O004350,P0160,1,2370.0,1630.0,0.0
L0009124,O004350,P0042,1,14360.0,10000.0,0.3
L0009125,O004350,P0140,1,5610.0,4200.0,0.1
L0009126,O004350,P0240,2,5790.0,4180.0,0.1
L0009127,O004351,P0124,1,2330.0,1530.0,0.1
L0009128,O004352,P0002,3,1480.0,900.0,0.0
L0009129,O004352,P0234,2,280.0,210.0,0.3
L0009130,O004352,P0152,3,2450.0,1550.0,0.0
L0009131,O004352,P0046,2,3460.0,2520.0,0.0
L0009132,O004353,P0042,1,14360.0,10000.0,0.3
L0009133,O004354,P0160,1,2370.0,1630.0,0.0
L0009134,O004354,P0018,1,1630.0,840.0,0.0
L0009135,O004355,P0039,1,122100.0,72680.0,0.2
L0009136,O004356,P0192,1,5100.0,2820.0,0.3
L0009137,O004356,P0043,1,1000.0,550.0,0.0
L0009138,O004357,P0079,1,3020.0,2060.0,0.0
L0009139,O004357,P0231,2,5790.0,3440.0,0.2
L0009140,O004357,P0007,1,17630.0,12980.0,0.15
