Customer_ID,Customer_Segment,City,Signup_Date,Acquisition_Channel
C02311,Home Office,Multan,2025-05-24,Paid Search
C02312,Consumer,Rawalpindi,2023-01-08,Referral
C02313,Home Office,Lahore,2025-10-31,Affiliate
C02314,Consumer,Faisalabad,2023-10-26,Organic Search
C02315,Small Business,Islamabad,2023-06-26,Affiliate
C02316,Home Office,Peshawar,2022-06-17,Paid Search
C02317,Consumer,Karachi,2022-12-01,Referral
C02318,Home Office,Islamabad,2024-11-03,Organic Search
C02319,Small Business,Gujranwala,2025-08-16,Referral
C02320,Home Office,Karachi,2022-10-16,Paid Search
C02321,Consumer,Lahore,2024-10-18,Email
C02322,Consumer,Lahore,2025-07-26,Referral
C02323,Small Business,Lahore,2023-06-19,Referral
C02324,Consumer,Karachi,2022-08-12,Email
C02325,Consumer,Rawalpindi,2024-08-12,Affiliate
C02326,Consumer,Lahore,2024-10-20,Email
C02327,Consumer,Gujranwala,2025-09-03,Organic Search
C02328,Home Office,Lahore,2025-06-16,Paid Search
C02329,Home Office,Lahore,2025-07-13,Social Media
C02330,Consumer,Lahore,2022-11-05,Organic Search
C02331,Consumer,Faisalabad,2025-04-19,Email
C02332,Consumer,Rawalpindi,2025-07-22,Referral
C02333,Home Office,Lahore,2025-09-02,Organic Search
C02334,Home Office,Gujranwala,2024-12-12,Paid Search
C02335,Consumer,Faisalabad,2025-01-26,Social Media
C02336,Consumer,Faisalabad,2022-06-06,Organic Search
C02337,Home Office,Islamabad,2024-11-13,Organic Search
C02338,Home Office,Karachi,2025-12-02,Organic Search
C02339,Consumer,Lahore,2022-09-28,Email
C02340,Consumer,Multan,2024-06-19,Affiliate
C02341,Consumer,Faisalabad,2024-12-13,Organic Search
C02342,Consumer,Faisalabad,2023-11-04,Social Media
C02343,Consumer,Karachi,2025-09-30,Referral
C02344,Consumer,Karachi,2023-11-20,Social Media
C02345,Home Office,Gujranwala,2024-12-26,Paid Search
C02346,Consumer,Gujranwala,2022-07-13,Organic Search
C02347,Small Business,Gujranwala,2023-01-31,Organic Search
C02348,Consumer,Peshawar,2022-08-19,Paid Search
C02349,Small Business,Peshawar,2023-05-09,Social Media
C02350,Consumer,Lahore,2025-01-08,Email
C02351,Consumer,Islamabad,2025-03-07,Email
C02352,Consumer,Rawalpindi,2022-10-20,Organic Search
C02353,Consumer,Faisalabad,2024-12-31,Email
C02354,Small Business,Lahore,2025-04-19,Affiliate
C02355,Small Business,Faisalabad,2022-12-04,Social Media
C02356,Small Business,Lahore,2024-01-15,Affiliate
C02357,Home Office,Faisalabad,2025-07-16,Referral
C02358,Consumer,Lahore,2025-10-26,Paid Search
C02359,Consumer,Multan,2024-06-17,Referral
C02360,Consumer,Lahore,2023-01-03,Organic Search
C02361,Small Business,Karachi,2023-12-03,Referral
C02362,Consumer,Faisalabad,2023-01-29,Paid search 
C02363,Home Office,Lahore,2024-04-24,Email
C02364,Small Business,Lahore,2025-07-04,Organic Search
C02365,Consumer,Karachi,2025-04-05,Referral
C02366,Home Office,Gujranwala,2023-04-19,Organic Search
C02367,Home Office,Rawalpindi,2023-02-10,Referral
C02368,Consumer,Karachi,2023-02-26,Paid Search
C02369,Consumer,Karachi,2025-07-19,Email
C02370,Small Business,Peshawar,2025-01-14,Referral
C02371,Consumer,Islamabad,2025-10-20,Referral
C02372,Consumer,Karachi,2022-11-30,Email
C02373,Consumer,Lahore,2024-09-22,Paid Search
C02374,Consumer,Gujranwala,2024-12-03,Organic Search
C02375,Consumer,Karachi,2024-10-16,Referral
C02376,Small Business,Lahore,2022-06-11,Organic Search
C02377,Home Office,Multan,2023-08-25,Organic Search
C02378,Consumer,Faisalabad,2023-03-28,Organic Search
C02379,Home Office,Faisalabad,2024-11-14,Referral
C02380,Consumer,Faisalabad,2022-10-13,Referral
C02381,Consumer,Lahore,2023-08-03,Paid Search
C02382,Consumer,Islamabad,2024-10-30,Referral
C02383,Consumer,Lahore,2024-06-25,Paid Search
C02384,Consumer,Karachi,2023-12-06,Organic Search
C02385,Consumer,Faisalabad,2025-07-02,Organic Search
C02386,Consumer,Lahore,2023-01-13,Organic Search
C02387,Consumer,Islamabad,2024-08-14,Paid Search
C02388,Consumer,Peshawar,2025-09-10,Organic Search
C02389,Consumer,Lahore,2022-12-25,Referral
C02390,Consumer,Karachi,2024-06-05,Affiliate
C02391,Consumer,Rawalpindi,2024-06-08,Paid Search
C02392,Small Business,Multan,2023-04-30,Affiliate
C02393,Home Office,Gujranwala,2024-03-15,Organic Search
C02394,Consumer,Karachi,2025-10-18,Social Media
C02395,Consumer,Karachi,2023-03-17,Referral
C02396,Consumer,Islamabad,2025-11-08,Organic Search
C02397,Consumer,Islamabad,2024-01-28,Email
C02398,Small Business,Multan,2024-02-13,Paid Search
C02399,Home Office,Karachi,2025-07-14,Social Media
C02400,Consumer,Lahore,2025-08-17,Organic Search
C02401,Consumer,Gujranwala,2024-02-28,Paid Search
C02402,Consumer,Lahore,2023-07-04,Paid Search
C02403,Consumer,Karachi,2024-09-29,Email
C02404,Consumer,Gujranwala,2025-06-12,Affiliate
C02405,Consumer,Lahore,2022-10-31,Organic Search
C02406,Consumer,Multan,2024-05-30,Paid Search
C02407,Consumer,Islamabad,2023-11-22,Paid Search
C02408,Home Office,Faisalabad,2022-08-24,Email
C02409,Consumer,Lahore,2022-08-20,Referral
C02410,Consumer,,2025-07-26,Referral
C02411,Home Office,Lahore,2025-09-26,Organic Search
C02412,Home Office,Islamabad,2023-09-28,Email
C02413,Home Office,Faisalabad,2025-08-18,Social Media
C02414,Home Office,Karachi,2023-11-09,Referral
C02415,Small Business,Lahore,2023-07-10,Paid Search
C02416,Consumer,Lahore,2023-05-08,Organic Search
C02417,Home Office,Islamabad,2022-12-15,Affiliate
C02418,Small Business,Multan,2023-09-10,Email
C02419,Consumer,Faisalabad,2024-09-04,Referral
C02420,Consumer,Karachi,2024-04-08,Organic Search
C02421,Home Office,Lahore,2023-12-11,Paid Search
C02422,Consumer,Faisalabad,2024-07-18,Affiliate
C02423,Consumer,Faisalabad,2023-01-13,Email
C02424,Consumer,Rawalpindi,2025-08-19,Paid Search
C02425,Consumer,Karachi,2022-07-28,Organic Search
C02426,Small Business,Karachi,2024-07-13,Affiliate
C02427,Home Office,Islamabad,2023-09-09,Social Media
C02428,Consumer,Faisalabad,2024-05-09,Organic Search
C02429,Small Business,Peshawar,2022-09-07,Organic Search
C02430,Consumer,Gujranwala,2024-09-17,Referral
C02431,Consumer,Lahore,2024-09-11,Email
C02432,Consumer,Faisalabad,2025-01-05,Paid Search
C02433,Consumer,Islamabad,2025-08-14,Referral
C02434,Small Business,Lahore,2024-08-20,Affiliate
C02435,Consumer,Karachi,2022-11-24,Paid Search
C02436,Home Office,Peshawar,2025-06-24,Referral
C02437,Consumer,Multan,2025-05-22,social media
C02438,Consumer,Lahore,2023-09-16,Email
C02439,Consumer,Islamabad,2025-10-06,Social Media
C02440,Home Office,Rawalpindi,2023-03-20,Referral
C02441,Consumer,Rawalpindi,2023-04-20,Organic Search
C02442,Home Office,Gujranwala,2025-04-13,Referral
C02443,Home Office,Karachi,2023-06-07,Social Media
C02444,Consumer,Lahore,2023-06-26,Affiliate
C02445,Consumer,Lahore,2022-10-31,Organic Search
C02446,Small Business,Gujranwala,2025-10-14,Paid Search
C02447,Consumer,Lahore,2023-10-15,Referral
C02448,Consumer,Lahore,2024-12-11,Email
C02449,Consumer,Lahore,2024-11-09,Email
C02450,Small Business,Rawalpindi,2023-09-30,Referral
C02451,Consumer,Lahore,2024-01-29,Organic Search
C02452,Home Office,Lahore,2024-08-08,Affiliate
C02453,Consumer,Karachi,2025-08-08,Paid Search
C02454,Consumer,Karachi,2025-12-01,Referral
C02455,Consumer,Multan,2023-02-23,Organic Search
C02456,Consumer,Islamabad,2023-07-15,Organic Search
C02457,Consumer,Islamabad,2025-02-05,Paid Search
C02458,Consumer,Rawalpindi,2024-12-16,Paid Search
C02459,Home Office,Islamabad,2025-08-18,Referral
C02460,Consumer,Gujranwala,2025-10-23,Referral
C02461,Consumer,Peshawar,2022-06-17,Organic Search
C02462,Consumer,Rawalpindi,2023-09-04,Paid Search
C02463,Consumer,Karachi,2022-10-29,Social Media
C02464,Home Office,Karachi,2022-10-14,Affiliate
C02465,Home Office,Karachi,2024-08-01,Referral
C02466,Small Business,Karachi,2024-07-29,Affiliate
C02467,Home Office,Rawalpindi,2022-10-28,Referral
C02468,Consumer,Lahore,2023-05-18,Email
C02469,Home Office,Rawalpindi,2025-03-06,Email
C02470,Consumer,Karachi,2024-03-31,Paid Search
C02471,Consumer,Faisalabad,2025-06-08,Social Media
C02472,Consumer,Rawalpindi,2022-07-02,Social Media
C02473,Consumer,Gujranwala,2025-08-23,Referral
C02474,Consumer,Islamabad,2025-09-18,Organic Search
C02475,Consumer,Rawalpindi,2024-06-03,Paid Search
C02476,Consumer,Rawalpindi,2025-06-07,Referral
C02477,Home Office,Karachi,2023-10-13,Organic Search
C02478,Consumer,Lahore,2025-11-07,Paid Search
C02479,Consumer,Multan,2024-03-13,Affiliate
C02480,Consumer,Karachi,2024-01-13,Referral
C02481,Consumer,Rawalpindi,2023-06-25,Email
C02482,Consumer,Faisalabad,2025-08-19,Referral
C02483,Consumer,Karachi,2023-01-04,Email
C02484,Consumer,Rawalpindi,2023-11-30,Email
C02485,Consumer,Lahore,2025-06-19,Organic Search
C02486,Consumer,Faisalabad,2022-09-15,Social Media
C02487,Small Business,Faisalabad,2024-02-14,Organic Search
C02488,Consumer,Gujranwala,2025-07-21,Organic Search
C02489,Consumer,Lahore,2023-11-03,Social Media
C02490,Consumer,Lahore,2025-09-19,Organic Search
C02491,Small Business,Lahore,2023-02-14,Social Media
C02492,Home Office,Lahore,2023-04-19,Referral
C02493,Home Office,Lahore,2022-12-21,Affiliate
C02494,Small Business,Gujranwala,2023-05-17,Paid search 
C02495,Consumer,Islamabad,2024-04-23,Referral
C02496,Small Business,Islamabad,2024-06-05,Paid Search
C02497,Consumer,Lahore,2025-03-30,Social Media
C02498,Consumer,Lahore,2024-08-15,Referral
C02499,Consumer,Karachi,2023-04-04,Paid Search
C02500,Small Business,Rawalpindi,2025-08-03,Social Media
C02501,Consumer,Faisalabad,2022-06-06,Affiliate
C02502,Home Office,Islamabad,2023-09-22,Paid Search
C02503,Home Office,Peshawar,2025-01-29,Paid Search
C02504,Home Office,Karachi,2022-11-12,Referral
C02505,Consumer,Lahore,2022-08-31,Paid Search
C02506,Consumer,Karachi,2024-02-13,Paid Search
C02507,Consumer,Multan,2025-05-31,Referral
C02508,Consumer,Karachi,2025-05-27,Organic Search
C02509,Consumer,Multan,2024-03-02,Organic Search
C02510,Consumer,Karachi,2025-04-10,Paid Search
C02511,Consumer,Karachi,2023-08-02,Paid Search
C02512,Consumer,Lahore,2024-10-04,Social Media
C02513,Home Office,Rawalpindi,2022-09-07,Paid Search
C02514,Small Business,Gujranwala,2025-08-11,Social Media
C02515,Small Business,Multan,2025-11-24,Organic Search
C02516,Consumer,Islamabad,2023-07-26,Social Media
C02517,Home Office,Lahore,2024-02-12,Organic Search
C02518,Consumer,Rawalpindi,2024-10-09,Email
C02519,Consumer,Rawalpindi,2025-11-10,Social Media
C02520,Home Office,,2022-08-05,Organic Search
C02521,Small Business,Karachi,2025-07-28,Referral
C02522,Consumer,Gujranwala,2023-12-03,Email
C02523,Home Office,Multan,2022-07-02,Referral
C02524,Consumer,Karachi,2023-08-09,Affiliate
C02525,Home Office,Faisalabad,2025-07-12,Referral
C02526,Consumer,Rawalpindi,2024-11-25,Email
C02527,Home Office,Faisalabad,2024-02-28,Organic Search
C02528,Consumer,Lahore,2022-06-19,Paid Search
C02529,Consumer,Karachi,2024-06-02,Social Media
C02530,Small Business,Lahore,2022-12-06,Affiliate
C02531,Consumer,Peshawar,2024-03-05,Social Media
C02532,Home Office,Lahore,2022-11-03,Affiliate
C02533,Consumer,Karachi,2022-12-15,Organic Search
C02534,Consumer,Karachi,2024-12-03,Paid Search
C02535,Consumer,Faisalabad,2023-12-13,Paid Search
C02536,Consumer,Islamabad,2024-01-19,Organic Search
C02537,Consumer,Karachi,2023-06-23,Organic Search
C02538,Small Business,Karachi,2022-09-08,Referral
C02539,Consumer,Lahore,2023-07-22,Email
C02540,Consumer,Islamabad,2023-02-22,Paid Search
C02541,Consumer,Karachi,2025-09-22,social media
C02542,Small Business,Karachi,2025-11-05,Paid Search
C02543,Consumer,Karachi,2025-01-23,Social Media
C02544,Small Business,Karachi,2025-03-17,Email
C02545,Home Office,Karachi,2022-12-03,Referral
C02546,Consumer,Faisalabad,2024-05-06,Referral
C02547,Consumer,Lahore,2023-09-16,Affiliate
C02548,Home Office,Karachi,2023-08-17,Referral
C02549,Consumer,Islamabad,2023-08-22,Organic Search
C02550,Small Business,Karachi,2024-08-13,Social Media
C02551,Home Office,Karachi,2024-03-07,Paid Search
C02552,Consumer,Faisalabad,2023-04-16,Social Media
C02553,Consumer,Faisalabad,2023-06-27,Paid Search
C02554,Consumer,Rawalpindi,2023-05-06,Paid Search
C02555,Home Office,Lahore,2025-10-11,Paid Search
C02556,Consumer,Lahore,2024-12-27,Social Media
C02557,Small Business,Islamabad,2025-01-22,Organic Search
C02558,Small Business,Lahore,2025-11-27,Referral
C02559,Home Office,Karachi,2022-09-07,Organic Search
C02560,Home Office,Islamabad,2023-02-22,Paid Search
C02561,Small Business,Karachi,2025-12-01,Email
C02562,Home Office,Islamabad,2024-03-16,Organic Search
C02563,Small Business,Lahore,2025-03-13,Paid Search
C02564,Home Office,Faisalabad,2025-05-03,Paid search 
C02565,Home Office,Lahore,2023-10-14,Social Media
C02566,Consumer,Islamabad,2024-01-07,Email
C02567,Consumer,Peshawar,2022-07-17,Organic Search
C02568,Consumer,Lahore,2025-05-24,Social Media
C02569,Small Business,Karachi,2023-07-03,Paid Search
C02570,Consumer,Lahore,2024-10-24,Organic Search
C02571,Consumer,Lahore,2024-12-25,Social Media
C02572,Home Office,Islamabad,2025-10-24,Paid Search
C02573,Home Office,Rawalpindi,2025-11-10,Organic Search
C02574,Consumer,Multan,2023-07-04,Email
C02575,Home Office,Karachi,2023-11-26,Paid Search
C02576,Consumer,Multan,2022-08-11,Organic Search
C02577,Consumer,Faisalabad,2025-02-21,Organic Search
C02578,Consumer,Lahore,2025-11-24,Email
C02579,Consumer,Lahore,2023-05-09,Email
C02580,Consumer,Karachi,2023-01-12,Referral
C02581,Consumer,Islamabad,2023-01-26,Email
C02582,Small Business,Karachi,2025-11-28,Social Media
C02583,Consumer,Gujranwala,2023-03-02,Affiliate
C02584,Consumer,Lahore,2025-09-10,Paid Search
C02585,Home Office,Gujranwala,2023-08-22,Paid Search
C02586,Consumer,Peshawar,2025-11-09,Paid Search
C02587,Home Office,Karachi,2023-07-25,Social Media
C02588,Home Office,Karachi,2022-07-18,Paid Search
C02589,Consumer,Rawalpindi,2025-03-16,Social Media
C02590,Consumer,Rawalpindi,2024-11-12,Paid Search
C02591,Consumer,Multan,2022-06-19,Organic Search
C02592,Small Business,Rawalpindi,2024-08-26,Email
C02593,Small Business,Lahore,2024-12-06,Email
C02594,Consumer,Rawalpindi,2025-02-14,Organic Search
C02595,Home Office,Lahore,2022-10-29,Email
C02596,Small Business,Islamabad,2022-08-14,Organic Search
C02597,Small Business,Karachi,2025-06-12,Paid Search
C02598,Small Business,Peshawar,2023-08-27,Affiliate
C02599,Consumer,Lahore,2023-05-27,Organic Search
C02600,Small Business,Karachi,2025-07-05,Social Media
C02601,Consumer,Faisalabad,2024-12-23,Referral
C02602,Consumer,Rawalpindi,2024-03-28,Paid Search
C02603,Consumer,Rawalpindi,2023-08-10,Affiliate
C02604,Consumer,Karachi,2024-07-26,Paid Search
C02605,Consumer,Lahore,2025-08-18,Email
C02606,Consumer,Lahore,2025-04-08,Email
C02607,Small Business,Islamabad,2022-12-17,Organic Search
C02608,Small Business,Karachi,2024-07-21,Email
C02609,Home Office,Karachi,2022-11-29,Social Media
C02610,Consumer,Lahore,2025-12-05,Organic Search
C02611,Consumer,Faisalabad,2023-02-02,Email
C02612,Consumer,Islamabad,2024-07-31,Paid Search
C02613,Consumer,Gujranwala,2023-04-29,Organic Search
C02614,Small Business,Karachi,2024-05-28,Paid search 
C02615,Home Office,Karachi,2025-04-06,Organic Search
C02616,Consumer,Lahore,2023-10-25,Organic Search
C02617,Consumer,Faisalabad,2023-11-29,Affiliate
C02618,Consumer,Multan,2023-09-01,Organic Search
C02619,Consumer,Lahore,2022-09-19,Paid Search
C02620,Consumer,Lahore,2024-02-29,Referral
C02621,Home Office,Lahore,2025-11-08,Organic Search
C02622,Home Office,Gujranwala,2023-08-02,Organic Search
C02623,Consumer,Multan,2023-09-05,Email
C02624,Home Office,Rawalpindi,2023-07-09,Organic Search
C02625,Consumer,Lahore,2023-10-05,Organic Search
C02626,Consumer,Karachi,2024-07-01,Social Media
C02627,Small Business,Karachi,2023-10-26,Social Media
C02628,Consumer,Lahore,2024-10-18,Organic Search
C02629,Small Business,Rawalpindi,2022-08-09,Referral
C02630,Consumer,Lahore,2023-10-20,Referral
C02631,Consumer,Multan,2023-05-11,Social Media
C02632,Consumer,Multan,2024-07-05,Organic Search
C02633,Home Office,Gujranwala,2024-06-07,Affiliate
C02634,Consumer,Rawalpindi,2023-07-21,Organic Search
C02635,Consumer,Gujranwala,2024-12-24,Organic Search
C02636,Small Business,Karachi,2022-10-06,Affiliate
C02637,Consumer,Islamabad,2024-10-02,Referral
C02638,Consumer,Karachi,2024-10-13,Social Media
C02639,Consumer,Gujranwala,2023-10-21,Paid Search
C02640,Consumer,Lahore,2025-11-12,Organic Search
C02641,Small Business,Karachi,2022-08-01,Referral
C02642,Home Office,Lahore,2024-05-24,Organic Search
C02643,Home Office,Islamabad,2024-12-11,Social Media
C02644,Home Office,Karachi,2023-10-15,Organic Search
C02645,Consumer,Lahore,2025-12-08,Email
C02646,Consumer,Lahore,2023-03-04,Organic Search
C02647,Home Office,Lahore,2023-01-17,Referral
C02648,Small Business,Karachi,2024-01-10,Affiliate
C02649,Consumer,Gujranwala,2022-06-23,Social Media
C02650,Consumer,Islamabad,2024-06-29,Organic Search
C02651,Consumer,Peshawar,2025-06-05,Email
C02652,Consumer,Lahore,2022-06-09,Social Media
C02653,Home Office,Islamabad,2025-02-13,Affiliate
C02654,Consumer,Peshawar,2023-11-23,Affiliate
C02655,Home Office,Islamabad,2025-01-01,Organic Search
C02656,Home Office,Multan,2024-12-14,Paid Search
C02657,Consumer,Rawalpindi,2025-04-05,Organic Search
C02658,Consumer,Multan,2023-04-28,Referral
C02659,Consumer,Rawalpindi,2025-11-22,Organic Search
C02660,Consumer,Karachi,2023-02-12,Referral
C02661,Consumer,Karachi,2023-08-10,Social Media
C02662,Consumer,Gujranwala,2025-07-03,Organic Search
C02663,Consumer,Lahore,2023-08-09,Affiliate
C02664,Consumer,Karachi,2022-06-04,Social Media
C02665,Consumer,Faisalabad,2025-05-23,Paid Search
C02666,Consumer,Lahore,2023-05-13,Paid Search
C02667,Consumer,Lahore,2024-12-13,Email
C02668,Consumer,Multan,2024-05-26,Email
C02669,Consumer,Karachi,2024-09-16,Email
C02670,Small Business,Lahore,2024-01-27,Email
C02671,Consumer,Lahore,2023-06-03,Referral
C02672,Consumer,Faisalabad,2022-11-26,Referral
C02673,Consumer,Gujranwala,2025-05-25,Referral
C02674,Consumer,Lahore,2024-03-26,Social Media
C02675,Consumer,Lahore,2024-08-12,Referral
C02676,Consumer,Islamabad,2022-06-07,Organic Search
C02677,Home Office,Peshawar,2025-08-02,Organic Search
C02678,Small Business,Lahore,2022-08-15,Affiliate
C02679,Home Office,Lahore,2024-10-16,Organic Search
C02680,Consumer,Karachi,2022-10-20,Organic Search
C02681,Home Office,Karachi,2023-07-18,Social Media
C02682,Small Business,Multan,2024-09-02,Social Media
C02683,Home Office,Lahore,2022-09-11,Organic Search
C02684,Home Office,Peshawar,2023-04-18,Paid Search
C02685,Consumer,Faisalabad,2024-04-07,Affiliate
C02686,Consumer,Islamabad,2025-08-29,Affiliate
C02687,Home Office,Lahore,2022-09-17,Referral
C02688,Small Business,Faisalabad,2024-12-31,Organic Search
C02689,Home Office,Multan,2023-12-05,Paid Search
C02690,Consumer,,2022-07-03,Affiliate
C02691,Small Business,Islamabad,2025-07-26,Organic Search
C02692,Home Office,Karachi,2024-08-14,Affiliate
C02693,Consumer,Lahore,2022-07-03,Affiliate
C02694,Consumer,Lahore,2022-06-08,Paid Search
C02695,Consumer,Lahore,2023-01-13,Paid Search
C02696,Small Business,Rawalpindi,2022-07-10,Affiliate
C02697,Consumer,Lahore,2025-05-17,Affiliate
C02698,Home Office,Multan,2023-10-13,Paid Search
C02699,Consumer,Karachi,2022-06-03,Social Media
C02700,Small Business,Islamabad,2025-11-19,Social Media
C02701,Consumer,Multan,2022-10-20,Organic Search
C02702,Consumer,Karachi,2025-07-04,Affiliate
C02703,Consumer,Lahore,2023-04-04,Affiliate
C02704,Consumer,Islamabad,2023-09-01,Organic Search
C02705,Home Office,Rawalpindi,2023-06-15,Paid Search
C02706,Home Office,Lahore,2023-06-22,Paid Search
C02707,Consumer,Karachi,2023-05-27,Paid Search
C02708,Consumer,Karachi,2023-09-04,Affiliate
C02709,Consumer,Gujranwala,2023-11-03,Social Media
C02710,Home Office,Lahore,2022-10-21,Affiliate
C02711,Home Office,Gujranwala,2022-10-28,Social Media
C02712,Consumer,Karachi,2025-02-25,Referral
